Country,Year,Food Category,Total Waste (Tons),Economic Loss (Million $),Avg Waste per Capita (Kg),Population (Million),Household Waste (%),Material_Footprint_Per_Capita,Continent,Hemisphere,Waste_Per_Capita_kg,Economic_Loss_Per_Capita_USD,Carbon_Footprint_kgCO2e,Carbon_Per_Capita_kgCO2e,Years_From_2018,Is_Pandemic_Year,Is_Post_Pandemic,Year_Trend,Country_Trend,Year_Cycle,Year_Cycle_Cos,Population_Material_Interaction,Year_Population_Interaction,GDP_Per_Capita_Proxy,Waste_Efficiency,Economic_Intensity,Waste_Trend,Economic_Trend,Category_Waste_Share,Category_Economic_Share,Sustainability_Score,Country_Encoded,Food Category_Encoded,Continent_Encoded,Hemisphere_Encoded,ISO_Code,Correct_Waste_Per_Capita_kg,Correct_Carbon_Per_Capita_kgCO2e,Correct_Economic_Loss_Per_Capita_USD
China,2019,Prepared Food,36775.28,42989.16,35.16,766.59,55.84,21.96,Asia,Northern Hemisphere,0.0479725537771168,56.07842523382773,36775280.0,0.0479725537771168,1,0,0,1,59.0,1268.5751135195585,0.8090169943749413,16834.3164,766.59,56078.42523382773,47.97255377711683,1.1689689378299772,29708.153333333335,33297.07666666667,0.0508739820733211,0.0566061020015803,87.67599994782087,4,7,2,0,CHN,0.047972553777116844,0.047972553777116844,56.07842523382773
Russia,2023,Grains & Cereals,47754.5,43538.98,84.26,724.99,57.5,17.549999999999997,Europe,Unknown,0.0658691844025434,60.05459385646699,47754500.0,0.0658691844025434,5,0,1,5,183.5,1271.0883876424302,-0.3090169943748428,12723.5745,3624.95,60054.593856466985,65.86918440254348,0.9117251777319416,35598.600000000006,33757.340000000004,0.0522240041840007,0.0458954260341673,84.77285479799721,12,5,3,2,RUS,0.06586918440254348,0.06586918440254348,60.05459385646699
Spain,2019,Prepared Food,49597.08,51503.85,53.87,1203.63,38.63,13.48,Europe,Northern Hemisphere,0.0412062510904513,42.79043393733955,49597080.0,0.0412062510904513,1,0,0,1,55.5,1268.5751135195585,0.8090169943749413,16224.932400000002,1203.63,42790.43393733954,41.20625109045138,1.0384452068549197,37561.706666666665,39520.70666666666,0.0502888397009394,0.0527939807306329,89.95208145360284,16,7,3,0,ESP,0.04120625109045138,0.04120625109045138,42.79043393733955
South Korea,2019,Prepared Food,9854.36,9751.73,121.65,1333.26,34.66,22.01,Asia,Northern Hemisphere,0.0073911765147083,7.314199780987955,9854360.0,0.0073911765147083,1,0,0,1,53.5,1268.5751135195585,0.8090169943749413,29345.052600000003,1333.26,7314.199780987954,7.391176514708309,0.9895853206093546,24004.24666666667,26618.64,0.0105781535488811,0.0103369290878797,98.23381530984204,15,7,2,0,KOR,0.007391176514708309,0.007391176514708309,7.314199780987955
South Africa,2021,Frozen Food,32026.66,37170.93,66.35,1253.91,51.57,7.55,Africa,Southern Hemisphere,0.025541434393218,29.644017513218653,32026660.0,0.025541434393218,3,1,0,3,121.0,1269.8317505809944,0.8090169943749828,9467.0205,3761.730000000001,29644.01751321865,25.54143439321801,1.1606246171158654,28833.896666666667,32409.613333333324,0.0301226594131488,0.034526508784617,93.45979743362764,14,3,0,1,ZAF,0.025541434393218015,0.025541434393218015,29.644017513218653
Saudi Arabia,2019,Dairy Products,42268.39,47258.56,22.83,1347.24,41.61,30.03,Asia,Northern Hemisphere,0.0313740610433181,35.078055877200796,42268390.0,0.0313740610433181,1,0,0,1,56.0,1268.5751135195585,0.8090169943749413,40457.6172,1347.24,35078.05587720079,31.37406104331819,1.118059145380271,29745.10666666667,29725.563333333335,0.0393106807207284,0.0447678992673006,92.09982586621538,13,2,2,0,SAU,0.03137406104331819,0.03137406104331819,35.078055877200796
Japan,2018,Prepared Food,4432.12,4843.85,48.24,979.69,60.76,18.89,Asia,Northern Hemisphere,0.0045240024905837,4.944268084802335,4432120.0,0.0045240024905837,0,0,0,0,17.5,1267.9467949888406,0.3090169943749612,18506.3441,0.0,4944.268084802336,4.524002490583756,1.092896852973295,19509.536666666667,18443.59,0.0057750698055041,0.0062916302490271,98.87221284283804,10,7,2,0,JPN,0.004524002490583756,0.004524002490583756,4.944268084802335
Mexico,2024,Dairy Products,46335.1,44293.66,68.29,878.73,66.64,17.549999999999997,America,Unknown,0.0527296211578072,50.406450217928146,46335100.0,0.0527296211578072,6,0,1,6,230.5,1271.7167061731484,-0.8090169943750019,15421.711499999998,5272.38,50406.45021792815,52.72962115780729,0.955941823800963,33137.29,33370.58,0.040634354442742,0.0384552347470742,87.57720801611417,11,2,1,2,MEX,0.05272962115780729,0.05272962115780729,50.406450217928146
Australia,2023,Fruits & Vegetables,32008.19,37944.81,96.91,293.21,40.81,17.549999999999997,Oceania,Unknown,0.1091647283516933,129.41171856348691,32008190.0,0.1091647283516933,5,0,1,5,178.0,1271.0883876424302,-0.3090169943748428,5145.835499999999,1466.05,129411.71856348692,109.16472835169331,1.1854719057841134,23640.06,27144.283333333336,0.0305126438829728,0.0347000820177056,71.77576617441423,1,4,4,2,AUS,0.10916472835169333,0.10916472835169333,129.41171856348691
UK,2020,Grains & Cereals,12158.17,12654.12,88.35,854.64,69.76,17.549999999999997,Europe,Unknown,0.0142260717963118,14.806374613872508,12158170.0,0.0142260717963118,2,1,0,2,74.5,1269.2034320502764,1.0,14998.931999999995,1709.28,14806.37461387251,14.226071796311896,1.0407915006945947,23560.550000000007,22297.320000000007,0.0154732601228519,0.0165984201822283,96.52771248712908,18,5,3,2,GBR,0.014226071796311898,0.014226071796311898,14.806374613872508
South Korea,2023,Beverages,26692.28,27029.96,35.13,830.67,55.57,17.549999999999997,Asia,Unknown,0.032133434456523,32.53994967917464,26692280.0,0.032133434456523,5,0,1,5,190.0,1271.0883876424302,-0.3090169943748428,14578.258499999996,4153.349999999999,32539.94967917464,32.13343445652305,1.0126508488596704,27007.883333333335,29445.4,0.0376320677232512,0.0379978726782885,92.2473242081693,15,1,2,2,KOR,0.03213343445652305,0.03213343445652305,32.53994967917464
Brazil,2020,Dairy Products,25611.51,27250.82,194.94,975.85,32.75,18.87,America,Southern Hemisphere,0.0262453348362965,27.92521391607317,25611510.0,0.0262453348362965,2,1,0,2,97.0,1269.2034320502764,1.0,18414.289500000003,1951.7,27925.213916073164,26.24533483629656,1.06400676883167,27127.87333333333,27694.75,0.0280332371623415,0.0306115833958736,93.53313173131116,2,2,1,1,BRA,0.026245334836296562,0.026245334836296562,27.92521391607317
Saudi Arabia,2024,Beverages,38673.18,34473.09,190.61,803.85,44.24,17.549999999999997,Asia,Unknown,0.0481099458854263,42.88497854077253,38673180.0,0.0481099458854263,6,0,1,6,219.5,1271.7167061731484,-0.8090169943750019,14107.567499999996,4823.1,42884.97854077253,48.109945885426384,0.8913952770369542,30429.3,30201.703333333327,0.0381187109483519,0.0334254229304143,88.97610972196306,13,1,2,2,SAU,0.048109945885426386,0.048109945885426386,42.88497854077253
Japan,2022,Grains & Cereals,38902.24,41321.62,183.52,155.41,54.63,17.549999999999997,Asia,Unknown,0.2503200566244128,265.88778070909206,38902240.0,0.2503200566244128,4,1,0,4,165.5,1270.4600691117123,0.3090169943750283,2727.4454999999994,621.64,265887.7807090921,250.32005662441284,1.0621912774174445,23443.710000000003,22804.236666666664,0.0560551630583221,0.0575016514725808,38.366414001672986,10,5,2,2,JPN,0.25032005662441287,0.25032005662441287,265.88778070909206
Spain,2024,Dairy Products,21328.53,21673.87,56.09,365.74,50.62,17.549999999999997,Europe,Unknown,0.0583160988680483,59.26032153989173,21328530.0,0.0583160988680483,6,0,1,6,255.5,1271.7167061731484,-0.8090169943750019,6418.736999999999,2194.44,59260.32153989173,58.316098868048336,1.0161914581079896,33117.41333333333,33020.05999999999,0.0216340359033708,0.0214029089585555,85.90971400448406,16,2,3,2,ESP,0.05831609886804834,0.05831609886804834,59.26032153989173
USA,2024,Bakery Items,37219.35,38057.65,186.06,904.55,62.48,17.549999999999997,America,Unknown,0.0411468133325963,42.07357249461058,37219350.0,0.0411468133325963,6,0,1,6,236.5,1271.7167061731484,-0.8090169943750019,15874.852499999995,5427.299999999999,42073.572494610584,41.14681333259632,1.0225232305239076,34994.533333333326,33267.45333333333,0.0393644728603131,0.0403395404131068,90.03208888397545,19,0,1,2,USA,0.041146813332596316,0.041146813332596316,42.07357249461058
Spain,2018,Dairy Products,36730.78,31317.17,102.27,1099.95,60.06,13.99,Europe,Northern Hemisphere,0.0333931360516387,28.47144870221374,36730780.0,0.0333931360516387,0,0,0,0,18.0,1267.9467949888406,0.3090169943749612,15388.3005,0.0,28471.448702213736,33.393136051638706,0.8526138023750108,35885.463333333326,34831.62999999999,0.0429212420697298,0.0351890496344036,92.4778160825492,16,2,3,0,ESP,0.03339313605163871,0.03339313605163871,28.47144870221374
South Korea,2023,Beverages,12317.88,10632.5,186.06,993.41,42.45,17.549999999999997,Asia,Unknown,0.0123995933199786,10.70303298738688,12317880.0,0.0123995933199786,5,0,1,5,190.0,1271.0883876424302,-0.3090169943748428,17434.345499999996,4967.05,10703.03298738688,12.399593319978658,0.8631761309575999,16288.173333333332,15804.729999999996,0.0173663431661469,0.0149468360756694,97.1937536364643,15,1,2,2,KOR,0.012399593319978659,0.012399593319978659,10.70303298738688
Brazil,2020,Bakery Items,34788.43,36710.86,175.07,1259.71,58.47,18.87,America,Southern Hemisphere,0.0276162211937668,29.14231053178906,34788430.0,0.0276162211937668,2,1,0,2,97.0,1269.2034320502764,1.0,23770.727700000003,2519.42,29142.310531789062,27.61622119376682,1.0552606139454983,30980.53333333333,31910.513333333336,0.0380778918812486,0.0412383022758302,93.21949797969371,2,0,1,1,BRA,0.02761622119376682,0.02761622119376682,29.14231053178906
Brazil,2019,Beverages,38637.82,37387.45,28.74,797.19,44.99,18.87,America,Southern Hemisphere,0.0484675171540034,46.89904539695681,38637820.0,0.0484675171540034,1,0,0,1,60.0,1268.5751135195585,0.8090169943749413,15042.975300000002,797.19,46899.0453969568,48.46751715400343,0.9676387021835082,33012.58666666666,33783.043333333335,0.0403347421294325,0.0397032395115104,88.52464305874383,2,1,1,1,BRA,0.04846751715400344,0.04846751715400344,46.89904539695681
France,2018,Prepared Food,23315.36,25409.49,151.47,1158.29,42.5,17.61,Europe,Northern Hemisphere,0.0201291213772026,21.93707102711756,23315360.0,0.0201291213772026,0,0,0,0,19.5,1267.9467949888406,0.3090169943749612,20397.4869,0.0,21937.071027117563,20.1291213772026,1.089817613796227,27243.95,28335.313333333335,0.02575585045908,0.0292726033703937,94.98821590447989,5,7,3,0,FRA,0.0201291213772026,0.0201291213772026,21.93707102711756
Turkey,2021,Fruits & Vegetables,42720.3,43857.89,180.31,33.87,59.54,17.49,Europe,Northern Hemisphere,0.9982666698697198,1044.425099174966,42720300.0,0.9982666698697198,3,1,0,3,129.0,1269.8317505809944,0.8090169943749828,592.3862999999999,101.61,1294888.9873043993,1261.302037201063,1.0266287924008024,35890.91000000001,38648.100000000006,0.0491435236652933,0.0528865992608639,0.0,17,4,3,0,TUR,1.2613020372010628,1.2613020372010628,1294.8889873043993
Brazil,2023,Fruits & Vegetables,19516.89,16728.23,118.66,299.23,30.85,17.549999999999997,America,Unknown,0.0652237075159576,55.90425425258162,19516890.0,0.0652237075159576,5,0,1,5,201.0,1271.0883876424302,-0.3090169943748428,5251.486499999999,1496.15,55904.254252581624,65.22370751595761,0.8571155547835746,30981.04666666666,30275.513333333332,0.0171003455985567,0.0149518846511924,85.27825552250776,2,4,1,2,BRA,0.06522370751595763,0.06522370751595763,55.90425425258162
Australia,2019,Beverages,36675.14,33795.37,69.14,190.32,40.55,46.82,Oceania,Southern Hemisphere,0.1927025010508617,177.5713009667928,36675140.0,0.1927025010508617,1,0,0,1,45.0,1268.5751135195585,0.8090169943749413,8910.7824,190.32,177571.3009667928,192.7025010508617,0.9214789636794845,34485.07,37162.16333333334,0.0387952159159994,0.0350250748082117,55.26451975620008,1,1,4,1,AUS,0.1927025010508617,0.1927025010508617,177.5713009667928
France,2018,Bakery Items,33455.5,35751.36,111.54,767.8,59.41,17.61,Europe,Northern Hemisphere,0.0435731961448293,46.563375879135194,33455500.0,0.0435731961448293,0,0,0,0,19.5,1267.9467949888406,0.3090169943749612,13520.958,0.0,46563.375879135194,43.57319614482939,1.0686242919699305,22839.48,24362.763333333336,0.036957390108227,0.0411867920698983,89.24341495181037,5,0,3,0,FRA,0.04357319614482938,0.04357319614482938,46.563375879135194
Brazil,2024,Grains & Cereals,39730.33,32152.11,99.6,1232.91,54.37,17.549999999999997,America,Unknown,0.032224842040376,26.078229554468695,39730330.0,0.032224842040376,6,0,1,6,241.0,1271.7167061731484,-0.8090169943750019,21637.5705,7397.460000000001,26078.229554468697,32.22484204037602,0.8092585689572677,32628.34666666666,28755.930000000004,0.0420870913776469,0.0346409175519354,92.88069915890048,2,5,1,2,BRA,0.03222484204037602,0.03222484204037602,26.078229554468695
Brazil,2023,Frozen Food,28256.65,26235.52,76.73,294.5,54.39,17.549999999999997,America,Unknown,0.0959478777589134,89.08495755517826,28256650.0,0.0959478777589134,5,0,1,5,201.0,1271.0883876424302,-0.3090169943748428,5168.474999999999,1472.5,89084.95755517826,95.94787775891342,0.9284724126886944,29167.956666666665,25038.620000000006,0.0247579650475797,0.0234496099589766,77.65880135823429,2,3,1,2,BRA,0.09594787775891342,0.09594787775891342,89.08495755517826
Japan,2018,Meat & Seafood,10569.89,9254.97,82.36,1311.01,35.38,18.89,Asia,Northern Hemisphere,0.0080624022700055,7.059419836614518,10569890.0,0.0080624022700055,0,0,0,0,17.5,1267.9467949888406,0.3090169943749612,24764.9789,0.0,7059.419836614518,8.062402270005569,0.8755975700787804,17968.083333333332,18473.48,0.0137726082747082,0.0120211916566035,98.16532169853778,10,6,2,0,JPN,0.008062402270005568,0.008062402270005568,7.059419836614518
Spain,2020,Prepared Food,7673.38,6152.46,144.15,537.14,48.93,13.48,Europe,Northern Hemisphere,0.0142856238597013,11.454108798451056,7673380.0,0.0142856238597013,2,1,0,2,99.0,1269.2034320502764,1.0,7240.6472,1074.28,11454.108798451056,14.28562385970138,0.80179269109571,21910.896666666657,19714.49999999999,0.0072754961392808,0.0059458857194397,96.8546017797967,16,7,3,0,ESP,0.014285623859701382,0.014285623859701382,11.454108798451056
South Korea,2021,Prepared Food,8921.72,8813.68,99.65,1088.04,40.87,22.01,Asia,Northern Hemisphere,0.0081998088305577,8.10051101062461,8921720.0,0.0081998088305577,3,1,0,3,126.0,1269.8317505809944,0.8090169943749828,23947.7604,3264.12,8100.511010624609,8.1998088305577,0.9878902274449324,15977.293333333331,15492.046666666669,0.0097344945131985,0.0093964229416782,98.04197566265944,15,7,2,0,KOR,0.0081998088305577,0.0081998088305577,8.10051101062461
Germany,2018,Beverages,49821.95,47175.67,44.62,903.11,36.71,20.23,Europe,Northern Hemisphere,0.0551670892803755,52.23690358871012,49821950.0,0.0551670892803755,0,0,0,0,21.0,1267.9467949888406,0.3090169943749612,18269.9153,0.0,52236.90358871012,55.167089280375585,0.9468852584051808,31372.713333333337,31978.433333333334,0.0488885454460708,0.0471163843958424,87.05291714187639,6,1,3,0,DEU,0.05516708928037559,0.05516708928037559,52.23690358871012
Italy,2024,Fruits & Vegetables,40628.72,32673.05,122.42,982.85,31.0,17.549999999999997,Europe,Unknown,0.0413376608841634,33.2431703718777,40628720.0,0.0413376608841634,6,0,1,6,234.0,1271.7167061731484,-0.8090169943750019,17249.017499999998,5897.1,33243.170371877706,41.337660884163405,0.8041860536093679,27576.053333333333,25460.993333333336,0.0378233024894428,0.0313476783113907,90.88841043902936,9,4,3,2,ITA,0.0413376608841634,0.0413376608841634,33.2431703718777
Canada,2021,Fruits & Vegetables,33384.17,30304.24,58.8,1246.14,37.41,35.05,America,Northern Hemisphere,0.0267900637167573,24.318487489367165,33384170.0,0.0267900637167573,3,1,0,3,130.0,1269.8317505809944,0.8090169943749828,43677.207,3738.42,24318.48748936717,26.79006371675734,0.9077428014535034,26245.929999999993,25385.210000000003,0.0276140216346287,0.0251802497835403,93.81754233071725,3,4,1,0,CAN,0.026790063716757347,0.026790063716757347,24.318487489367165
Indonesia,2023,Bakery Items,32291.89,28109.53,128.13,647.42,40.17,17.549999999999997,Asia,Unknown,0.0498778072966544,43.417765901578576,32291890.0,0.0498778072966544,5,0,1,5,190.0,1271.0883876424302,-0.3090169943748428,11362.220999999998,3237.1,43417.765901578576,49.87780729665442,0.87048265059741,31761.11333333333,29250.78333333333,0.0314293189417992,0.0276320742831779,88.67533038831051,8,0,2,2,IDN,0.04987780729665441,0.04987780729665441,43.417765901578576
China,2018,Grains & Cereals,30411.47,25760.76,94.73,548.01,64.44,21.34,Asia,Northern Hemisphere,0.0554943705406835,47.007828324300654,30411470.0,0.0554943705406835,0,0,0,0,22.5,1267.9467949888406,0.3090169943749612,11694.5334,0.0,47007.82832430064,55.49437054068357,0.8470738178720068,26375.963333333337,26254.53666666667,0.0263362625704976,0.0226960891519075,87.53000529187422,4,5,2,0,CHN,0.05549437054068356,0.05549437054068356,47.007828324300654
Turkey,2022,Meat & Seafood,45621.2,44279.58,31.47,766.29,68.54,17.549999999999997,Europe,Unknown,0.0595351629278732,57.784363622127394,45621200.0,0.0595351629278732,4,1,0,4,163.5,1270.4600691117123,0.3090169943750283,13448.389499999996,3065.16,57784.3636221274,59.53516292787326,0.9705921808282116,44624.39666666669,47347.636666666665,0.0551516039875664,0.0523392460694129,85.886640827885,17,6,3,2,TUR,0.05953516292787326,0.05953516292787326,57.784363622127394
South Africa,2023,Grains & Cereals,18519.25,19892.46,69.69,800.92,56.28,17.549999999999997,Africa,Unknown,0.0231224716575937,24.837012435698945,18519250.0,0.0231224716575937,5,0,1,5,188.5,1271.0883876424302,-0.3090169943748428,14056.145999999995,4004.6,24837.012435698944,23.122471657593767,1.0741504110587632,28447.236666666668,31235.55333333333,0.0229972610295332,0.024627068308042,94.27915272436698,14,5,0,2,ZAF,0.023122471657593766,0.023122471657593766,24.837012435698945
UK,2020,Meat & Seafood,9274.18,9013.05,192.6,1071.64,55.93,17.549999999999997,Europe,Unknown,0.0086541935724683,8.410520323989399,9274180.0,0.0086541935724683,2,1,0,2,74.5,1269.2034320502764,1.0,18807.282,2143.28,8410.520323989396,8.654193572468365,0.9718433327798252,20266.19333333334,17819.300000000007,0.0118029110932115,0.0118224255043758,97.94736086745549,18,6,3,2,GBR,0.008654193572468365,0.008654193572468365,8.410520323989399
Saudi Arabia,2020,Frozen Food,26717.58,26423.71,32.15,946.48,50.07,30.03,Asia,Northern Hemisphere,0.0282283619305215,27.9178746513397,26717580.0,0.0282283619305215,2,1,0,2,92.5,1269.2034320502764,1.0,28422.7944,1892.96,27917.874651339695,28.228361930521512,0.9890008750792548,35886.38333333333,36051.78666666667,0.0324528612290535,0.0319982192984439,93.256241864593,13,3,2,0,SAU,0.02822836193052151,0.02822836193052151,27.9178746513397
Italy,2024,Fruits & Vegetables,11568.58,13468.51,137.79,417.49,37.65,17.549999999999997,Europe,Unknown,0.0277098373613739,32.26067690244078,11568580.0,0.0277098373613739,6,0,1,6,234.0,1271.7167061731484,-0.8090169943750019,7326.949499999999,2504.94,32260.676902440777,27.709837361373925,1.1642319109173296,23625.09,21639.94,0.0107697682996983,0.0129221642550588,92.89455507916358,9,4,3,2,ITA,0.027709837361373925,0.027709837361373925,32.26067690244078
Russia,2020,Meat & Seafood,35478.35,32831.46,93.19,792.91,48.74,17.549999999999997,Europe,Unknown,0.0447444855027682,41.40628822943335,35478350.0,0.0447444855027682,2,1,0,2,74.5,1269.2034320502764,1.0,13915.570499999998,1585.82,41406.288229433354,44.744485502768285,0.9253942192914836,34123.14000000001,30667.590000000007,0.0395820556379333,0.0373194453729054,89.5951432066691,12,6,3,2,RUS,0.044744485502768286,0.044744485502768286,41.40628822943335
Australia,2024,Beverages,47042.59,46315.24,170.85,273.42,56.22,17.549999999999997,Oceania,Unknown,0.1720524833589349,169.3922902494331,47042590.0,0.1720524833589349,6,0,1,6,212.0,1271.7167061731484,-0.8090169943750019,4798.521,1640.52,169392.2902494331,172.05248335893495,0.984538478855012,38575.306666666664,39351.80666666667,0.0547436126774944,0.0547605416038383,58.97342330480579,1,1,4,2,AUS,0.17205248335893497,0.17205248335893497,169.3922902494331
