Country,ISO3,Year,Food Category,Continent,Hemisphere,Income_Group,Population (Million),GDP_Per_Capita_USD,Total Waste (Tons),Economic Loss (Million $),Carbon_Footprint_kgCO2e,Waste_Per_Capita_kg,Economic_Loss_Per_Capita_USD,Carbon_Per_Capita_kgCO2e,Sustainability_Score
Kyrgyzstan,KGZ,2025,Beverages,Asia,Northern,Upper-Middle income,6.1652778559999994,6429.834239999998,16832.012285888526,39.06150925038225,16509013.432071887,2.7301303654153632,6.335725682236349,2.677740374021496,82.8116078995385
Kyrgyzstan,KGZ,2025,Dairy Products,Asia,Northern,Upper-Middle income,6.1652778559999994,6429.834239999998,65599.65894419968,202.96723642111775,210233188.5584763,10.64017883319867,32.92102013270848,34.099548060738094,82.8116078995385
Kyrgyzstan,KGZ,2025,Frozen Food,Asia,Northern,Upper-Middle income,6.1652778559999994,6429.834239999998,9988.362401690132,73.47068825705784,37652944.217039086,1.6200993101988967,11.916849487254943,6.1072582771586745,82.8116078995385
Kyrgyzstan,KGZ,2025,Fruits & Vegetables,Asia,Northern,Upper-Middle income,6.1652778559999994,6429.834239999998,111661.73918033976,260.1263106463609,353653671.1836157,18.111387967968295,42.19214717033524,57.3621626541037,82.8116078995385
Kyrgyzstan,KGZ,2025,Grains & Cereals,Asia,Northern,Upper-Middle income,6.1652778559999994,6429.834239999998,91464.53928357031,67.23842629874895,108879255.80987771,14.835428575949377,10.905984753519753,17.660072806599832,82.8116078995385
Kyrgyzstan,KGZ,2025,Meat & Seafood,Asia,Northern,Upper-Middle income,6.1652778559999994,6429.834239999998,62937.82758752538,893.587622091342,1780413769.1386569,10.2084332705743,144.93874290218886,288.78078340069817,82.8116078995385
Kyrgyzstan,KGZ,2025,Prepared Food,Asia,Northern,Upper-Middle income,6.1652778559999994,6429.834239999998,34601.56452050873,233.85362554593965,130729475.51077174,5.612328483595392,37.93075202901929,21.204149847609358,82.8116078995385
Laos,LAO,2025,Bakery Items,Asia,Northern,Upper-Middle income,7.143859839999999,6429.834239999998,55745.828858477915,177.91379924554053,89222173.14737639,7.803320628765013,24.90443586943897,12.48935101551158,82.87765371911493
Laos,LAO,2025,Beverages,Asia,Northern,Upper-Middle income,7.143859839999999,6429.834239999998,18930.511748216148,39.7382413418605,16600870.918341102,2.6498996581960026,5.562572927223123,2.3237957197017325,82.87765371911493
Laos,LAO,2025,Dairy Products,Asia,Northern,Upper-Middle income,7.143859839999999,6429.834239999998,79937.80909097036,240.12684886050704,231469797.36103636,11.189722486348554,33.613040322541806,32.40122322459176,82.87765371911493
Laos,LAO,2025,Frozen Food,Asia,Northern,Upper-Middle income,7.143859839999999,6429.834239999998,11870.539524922118,86.77214220023862,46624578.450512,1.6616422761343144,12.146394826279042,6.526524805183189,82.87765371911493
Laos,LAO,2025,Fruits & Vegetables,Asia,Northern,Upper-Middle income,7.143859839999999,6429.834239999998,153258.62214615982,373.1151965350416,521646264.2568778,21.45319555235841,52.228795761905886,73.02022659180248,82.87765371911493
Laos,LAO,2025,Grains & Cereals,Asia,Northern,Upper-Middle income,7.143859839999999,6429.834239999998,102190.4129961727,73.02073800831452,137790222.37025002,14.304649767061038,10.221468455953712,19.28792353941956,82.87765371911493
Laos,LAO,2025,Meat & Seafood,Asia,Northern,Upper-Middle income,7.143859839999999,6429.834239999998,69301.57987183904,988.6700050712282,1993653755.9798138,9.700859398697142,138.39437324000303,279.07235033040826,82.87765371911493
Laos,LAO,2025,Prepared Food,Asia,Northern,Upper-Middle income,7.143859839999999,6429.834239999998,45497.631641292275,271.785490478548,202340453.15901837,6.368774396516195,38.044628053417696,28.32368743099786,82.87765371911493
Latvia,LVA,2025,Bakery Items,Europe,Northern,High income,2.016032,26460.735999999997,14246.256788068034,51.88673781517879,20740449.24749245,7.066483462597833,25.73706062958266,10.287757955971161,81.53375169208408
Latvia,LVA,2025,Beverages,Europe,Northern,High income,2.016032,26460.735999999997,4208.8659156692975,9.129621047706745,3604356.253702091,2.087697970899915,4.528509987791238,1.7878467473244923,81.53375169208408
Latvia,LVA,2025,Dairy Products,Europe,Northern,High income,2.016032,26460.735999999997,24354.70252820665,85.24185679483524,73677735.95843002,12.080513864961791,42.28199591813783,36.54591591722256,81.53375169208408
Latvia,LVA,2025,Frozen Food,Europe,Northern,High income,2.016032,26460.735999999997,3103.1406998082725,28.725288875254748,9838281.719306614,1.5392318672562104,14.248429030518736,4.880022598503701,81.53375169208408
Latvia,LVA,2025,Fruits & Vegetables,Europe,Northern,High income,2.016032,26460.735999999997,35955.47719607534,93.78232852641446,136192558.42162105,17.834775041306557,46.518273780582085,67.55476025262548,81.53375169208408
Latvia,LVA,2025,Grains & Cereals,Europe,Northern,High income,2.016032,26460.735999999997,26922.33213707035,16.326822940549736,29652568.541923188,13.35411944704764,8.09849394282915,14.708381881797107,81.53375169208408
Latvia,LVA,2025,Meat & Seafood,Europe,Northern,High income,2.016032,26460.735999999997,21191.220862613995,318.9427540157758,612738763.5803186,10.511351438178558,158.20321999639677,303.93305442588144,81.53375169208408
Latvia,LVA,2025,Prepared Food,Europe,Northern,High income,2.016032,26460.735999999997,9541.923131348942,83.61219027212775,32881832.720582232,4.7330216640157206,41.47364241843768,16.31017400546332,81.53375169208408
Lebanon,LBN,2025,Bakery Items,Asia,Northern,High income,4.15302592,17772.512098815998,39263.85158733117,137.69605289747204,54695027.7321419,9.454275591742796,33.15559679855599,13.169922072661155,79.3992499757349
Lebanon,LBN,2025,Beverages,Asia,Northern,High income,4.15302592,17772.512098815998,11390.540191230166,27.812055762969447,10055579.769384403,2.7427086684857884,6.696817284244026,2.4212658343785156,79.3992499757349
Lebanon,LBN,2025,Dairy Products,Asia,Northern,High income,4.15302592,17772.512098815998,56839.3836008425,188.45008470783029,162825630.01008898,13.686257850478935,45.37657321142611,39.206504641822455,79.3992499757349
Lebanon,LBN,2025,Frozen Food,Asia,Northern,High income,4.15302592,17772.512098815998,8366.268048276535,62.20045085585835,31015982.825253464,2.014499357681961,14.977140054993528,7.468285395448113,79.3992499757349
Lebanon,LBN,2025,Fruits & Vegetables,Asia,Northern,High income,4.15302592,17772.512098815998,88194.49686098297,217.88340320099272,280719355.23718107,21.23620188264632,52.46377157236541,67.5939328683942,79.3992499757349
Lebanon,LBN,2025,Grains & Cereals,Asia,Northern,High income,4.15302592,17772.512098815998,67878.37544388518,46.26636060536816,74742176.98682053,16.34431779416517,11.140397747714553,17.997040814717703,79.3992499757349
Lebanon,LBN,2025,Meat & Seafood,Asia,Northern,High income,4.15302592,17772.512098815998,47721.389595419394,765.5723983684678,1420150212.910455,11.490751686765151,184.34086690421324,341.95553802622425,79.3992499757349
Lebanon,LBN,2025,Prepared Food,Asia,Northern,High income,4.15302592,17772.512098815998,26507.226755953383,193.52739959229754,100640044.56764814,6.382629741919208,46.59913116850895,24.232944004271502,79.3992499757349
Libya,LBY,2025,Bakery Items,Africa,Northern,High income,6.328324448,20484.737538816,53693.454504818685,181.29604593578284,88316944.43876527,8.484624160157898,28.648348773122645,13.955818031213129,80.20537664653986
Libya,LBY,2025,Beverages,Africa,Northern,High income,6.328324448,20484.737538816,21264.352632224432,49.53720279824206,24264061.691730004,3.3601868562451482,7.827854466895699,3.834200014728765,80.20537664653986
Libya,LBY,2025,Dairy Products,Africa,Northern,High income,6.328324448,20484.737538816,85092.76570931895,257.21440690858395,260284934.3829144,13.446334240370945,40.64494622899334,41.13015009291673,80.20537664653986
Libya,LBY,2025,Frozen Food,Africa,Northern,High income,6.328324448,20484.737538816,13048.099319575658,106.86891638317472,55262420.81748906,2.0618568827803023,16.887395275213727,8.732551763358808,80.20537664653986
Libya,LBY,2025,Fruits & Vegetables,Africa,Northern,High income,6.328324448,20484.737538816,139210.4331628722,369.15372934215355,504756187.4392526,21.997992408064384,58.33356560263289,79.76142683372935,80.20537664653986
Libya,LBY,2025,Grains & Cereals,Africa,Northern,High income,6.328324448,20484.737538816,107823.07739195187,73.23966209084574,120912930.8420397,17.038171522009783,11.573310232851977,19.10662638042412,80.20537664653986
Libya,LBY,2025,Meat & Seafood,Africa,Northern,High income,6.328324448,20484.737538816,70150.47585166436,1045.8399918108637,1999248853.5228786,11.08515791630037,165.26333319420598,315.92072592844386,80.20537664653986
Libya,LBY,2025,Prepared Food,Africa,Northern,High income,6.328324448,20484.737538816,37571.23368248486,261.54743388092186,163245884.05260774,5.936995486120951,41.329649898652264,25.796067409944488,80.20537664653986
Lithuania,LTU,2025,Bakery Items,Europe,Northern,High income,2.962559024,26460.735999999997,23004.183818500085,88.69859791171939,30871659.0988905,7.7649706325311305,29.939858478147706,10.42060558078201,83.74356552158122
Lithuania,LTU,2025,Beverages,Europe,Northern,High income,2.962559024,26460.735999999997,5630.965560520024,13.242630231858671,4779805.552597753,1.9007099993292909,4.4699970952743024,1.6134043284457962,83.74356552158122
Lithuania,LTU,2025,Dairy Products,Europe,Northern,High income,2.962559024,26460.735999999997,29467.653365074966,106.16643938851985,83798593.51031351,9.946689036861184,35.8360588020203,28.28588150698513,83.74356552158122
Lithuania,LTU,2025,Frozen Food,Europe,Northern,High income,2.962559024,26460.735999999997,4226.580194933973,37.101836603775,13974029.330252202,1.4266653122162314,12.52357718553762,4.716877948100657,83.74356552158122
Lithuania,LTU,2025,Fruits & Vegetables,Europe,Northern,High income,2.962559024,26460.735999999997,46626.24360442586,126.86838814863822,166570253.57309192,15.738502837142413,42.82391915937004,56.22512571857267,83.74356552158122
Lithuania,LTU,2025,Grains & Cereals,Europe,Northern,High income,2.962559024,26460.735999999997,32197.52221090437,19.31316283701548,37916078.60923774,10.868145393920893,6.519081199921261,12.798421331718838,83.74356552158122
Lithuania,LTU,2025,Meat & Seafood,Europe,Northern,High income,2.962559024,26460.735999999997,23988.405987017133,440.0322653837368,677455293.2359474,8.097190905796156,148.53113872803527,228.67233622952702,83.74356552158122
Lithuania,LTU,2025,Prepared Food,Europe,Northern,High income,2.962559024,26460.735999999997,14565.504585379118,110.69921951780404,55632427.28118327,4.916528064886622,37.36608068261868,18.77850426961933,83.74356552158122
Luxembourg,LUX,2025,Bakery Items,Europe,Northern,High income,0.556424832,26460.735999999997,5641.851241422955,18.330638610671503,8509165.181491962,10.139467034826646,32.943602723092525,15.292569080547363,77.26744110461995
Luxembourg,LUX,2025,Beverages,Europe,Northern,High income,0.556424832,26460.735999999997,1720.447942169726,3.974219785659173,1632774.9348335592,3.091968300526397,7.142419886931237,2.9344034286980905,77.26744110461995
Luxembourg,LUX,2025,Dairy Products,Europe,Northern,High income,0.556424832,26460.735999999997,7361.731790063011,25.612302599993743,22826610.84325333,13.230415622541825,46.03012145941348,41.023709817561354,77.26744110461995
Luxembourg,LUX,2025,Frozen Food,Europe,Northern,High income,0.556424832,26460.735999999997,1273.1614266259203,10.333334092350166,4026741.94409822,2.288110367126678,18.570943455575623,7.236812076888437,77.26744110461995
Luxembourg,LUX,2025,Fruits & Vegetables,Europe,Northern,High income,0.556424832,26460.735999999997,14489.369454570822,43.27910906264104,59667551.314802915,26.040120104795793,77.78069304901373,107.23380389105803,77.26744110461995
Luxembourg,LUX,2025,Grains & Cereals,Europe,Northern,High income,0.556424832,26460.735999999997,9907.719204192937,6.608141240675977,11689432.1379974,17.806033509649218,11.87607177221734,21.008106514551454,77.26744110461995
Luxembourg,LUX,2025,Meat & Seafood,Europe,Northern,High income,0.556424832,26460.735999999997,7219.188638917946,115.87253584868596,194366549.9389315,12.974238789756143,208.24472450698596,349.313220332574,77.26744110461995
Luxembourg,LUX,2025,Prepared Food,Europe,Northern,High income,0.556424832,26460.735999999997,4668.09179404038,35.15583761037661,17345069.032162618,8.389438295306668,63.18164752642924,31.17234895829131,77.26744110461995
Madagascar,MDG,2025,Bakery Items,Africa,Southern,Lower-Middle income,23.1790716,2287.250606592,184755.13389355745,626.9938916949372,340663977.1831485,7.970773682478182,27.050000212042022,14.697050126164177,83.22940025738032
Madagascar,MDG,2025,Beverages,Africa,Southern,Lower-Middle income,23.1790716,2287.250606592,88757.18969823184,190.27576194853816,84450137.08978301,3.8291951994415445,8.208946640836908,3.64337875766271,83.22940025738032
Madagascar,MDG,2025,Dairy Products,Africa,Southern,Lower-Middle income,23.1790716,2287.250606592,256052.79727296426,706.8938892558231,780795485.6145003,11.046723600136092,30.49707518293455,33.68536493129001,83.22940025738032
Madagascar,MDG,2025,Frozen Food,Africa,Southern,Lower-Middle income,23.1790716,2287.250606592,70079.57999031137,367.8534537984341,197731568.17351475,3.023398917768189,15.870068488784257,8.530607764873324,83.22940025738032
Madagascar,MDG,2025,Fruits & Vegetables,Africa,Southern,Lower-Middle income,23.1790716,2287.250606592,444834.53811315045,999.9578986511206,1667759871.2130067,19.1912146348929,43.14055005771329,71.95110744698708,83.22940025738032
Madagascar,MDG,2025,Grains & Cereals,Africa,Southern,Lower-Middle income,23.1790716,2287.250606592,342467.77467341546,333.9981581020636,514773641.83122927,14.77487021841787,14.409470916948356,22.20855307385259,83.22940025738032
Madagascar,MDG,2025,Meat & Seafood,Africa,Southern,Lower-Middle income,23.1790716,2287.250606592,236621.78337059115,2627.793412563192,5888750763.613813,10.208423678651181,113.3692262533583,254.05464313824427,83.22940025738032
Madagascar,MDG,2025,Prepared Food,Africa,Southern,Lower-Middle income,23.1790716,2287.250606592,163464.51586723473,940.661684941094,786799370.8202274,7.052246038501159,40.58237107913735,33.94438674671626,83.22940025738032
Malawi,MWI,2025,Bakery Items,Africa,Southern,Lower-Middle income,16.772288399999997,1662.330604032,119381.6919599698,362.3556421742905,226114952.3398662,7.117793893883308,21.604424723241138,13.481461023521765,85.2809274971147
Malawi,MWI,2025,Beverages,Africa,Southern,Lower-Middle income,16.772288399999997,1662.330604032,50787.66915989882,94.96047566960468,42687700.383214094,3.0280703472698947,5.661748319901576,2.5451327430795967,85.2809274971147
Malawi,MWI,2025,Dairy Products,Africa,Southern,Lower-Middle income,16.772288399999997,1662.330604032,170634.53775497898,503.1131149278661,547857102.4314419,10.173599075185173,29.99668876000643,32.66442177511341,85.2809274971147
Malawi,MWI,2025,Frozen Food,Africa,Southern,Lower-Middle income,16.772288399999997,1662.330604032,41990.570723623125,249.96349876392608,139759001.8592377,2.5035683695746096,14.903362785243194,8.33273304907145,85.2809274971147
Malawi,MWI,2025,Fruits & Vegetables,Africa,Southern,Lower-Middle income,16.772288399999997,1662.330604032,314257.42489841953,735.5457266105489,1108517292.7848163,18.736705296482953,43.85482225612988,66.09219125905422,85.2809274971147
Malawi,MWI,2025,Grains & Cereals,Africa,Southern,Lower-Middle income,16.772288399999997,1662.330604032,205852.1998473536,197.8410823902115,296206722.3531135,12.27335202794114,11.795711931009459,17.660483488532996,85.2809274971147
Malawi,MWI,2025,Meat & Seafood,Africa,Southern,Lower-Middle income,16.772288399999997,1662.330604032,157231.73819630555,1712.6805882166234,3841439704.2357764,9.374495265434714,102.11370967223672,229.03491834994784,85.2809274971147
Malawi,MWI,2025,Prepared Food,Africa,Southern,Lower-Middle income,16.772288399999997,1662.330604032,101434.63468715212,530.1451320738871,454044637.8428805,6.047751640566361,31.608395910595434,27.071120351286147,85.2809274971147
Malaysia,MYS,2025,Bakery Items,Asia,Northern,High income,30.796904832,21154.405845503996,238215.85046641462,874.038707510493,471506574.4246454,7.735058174381628,28.380732163782564,15.310193572917733,80.90425797432196
