Country,ISO3,Year,Food Category,Total Waste (Tons),Economic Loss (Million $),Carbon_Footprint_kgCO2e,Population (Million),GDP_Per_Capita_USD,Waste_Per_Capita_kg,Economic_Loss_Per_Capita_USD,Carbon_Per_Capita_kgCO2e,Material_Footprint_Per_Capita,Years_from_2010,Year_Trend,Pandemic_Indicator,Year_Cycle,Year_Cycle_Cos,FAO_Food_Price_Index,Waste_Efficiency,Economic_Intensity,Population_Material_Interaction,Year_Population_Interaction,GDP_Per_Capita_Proxy,Sustainability_Score,Waste_Trend_3Y,Economic_Trend_3Y,Category_Waste_Share,Category_Economic_Share,Continent,Subregion,Hemisphere,Income_Group,Year_Norm,Pandemic_Flag,Year_Sin,Year_Cos,Log_Population,Log_GDP_PC,Log_Total_Waste,Log_Econ_Loss,Cat_Waste_Share,Cat_Econ_Share,Carbon_Intensity,Econ_GDP_Ratio,Total Waste (Tons)_MA3,Economic Loss (Million $)_MA3,Carbon_Footprint_kgCO2e_MA3,Pop_MatFP,GDP_Waste_PC,Country_Enc,Food Category_Enc,Continent_Enc,Subregion_Enc,Hemisphere_Enc,Income_Group_Enc
Costa Rica,CRI,2023,Fruits & Vegetables,80848.0,199.948,292454667.3,4.732,15687.0,17.22,42.2543,61.803337,21.03,13.0,13.0,0.0,-0.5878,-0.809,1.241,2.473134771422917,2.693584,99.523,61.516,15.687,78.48,86938.23333333334,236.9236666666667,0.2579964935861474,0.135016709286771,Americas,Latin America and the Caribbean,Northern,High income,1.0,0,-0.5877852522924726,-0.8090169943749478,1.7460645099659255,9.660651367876183,11.300338496344963,5.303046168121123,0.25799649358614746,0.13501670928677106,3617.3395421037008,2.6935958353937965,86938.23333333334,236.9236666666667,319774689.09999996,99.51396000000001,166.35641655482786,27,4,1,5,0,0
Costa Rica,CRI,2010,Grains & Cereals,70805.7,53.857,99399700.0,4.493,10461.7,15.43,11.9876,22.124665,19.95,0.0,0.0,0.0,0.0,1.0,1.118,0.7606308531657762,1.145863,89.642,0.0,10.462,89.22,70805.7,53.857,0.2075991594670056,0.0442257395660117,Americas,Latin America and the Caribbean,Northern,High income,0.0,0,0.0,1.0,1.7034745543604835,9.255571830505108,11.167708907972775,4.004729799362356,0.2075991594670057,0.04422573956601178,1403.8375441525188,1.1457859107078274,70805.7,53.857,99399700.0,89.63535,142.81347334469382,27,5,1,5,0,0
Costa Rica,CRI,2011,Grains & Cereals,69106.6,61.279,99584775.4,4.511,10901.1,14.71,13.5853,22.07755,17.77,1.0,1.0,0.0,0.9511,0.309,1.319,0.8867315133431539,1.246237,80.133,4.511,10.901,89.19,69956.15,57.568,0.210482937586043,0.041084107136871,Americas,Latin America and the Caribbean,Northern,High income,0.07692307692307693,0,0.9510565162951535,0.30901699437494745,1.7067460949010984,9.296710710211034,11.143419989236017,4.131624290317943,0.21048293758604308,0.04108410713687104,1441.031325517389,1.2461448265047599,69956.15,57.568,99492237.7,80.16047,136.7546145472043,27,5,1,5,0,0
Costa Rica,CRI,2012,Grains & Cereals,61909.8,51.88,93154530.5,4.529,11282.6,14.11,11.4558,20.569711,18.06,2.0,2.0,0.0,0.5878,-0.809,1.257,0.8379933386959738,1.015348,81.784,9.057,11.283,90.01,67274.03333333334,55.672,0.1923355092697875,0.0384995848011238,Americas,Latin America and the Caribbean,Northern,High income,0.15384615384615385,0,0.5877852522924732,-0.8090169943749473,1.7100069673557958,9.331105623071032,11.033449918413314,3.9680251955434307,0.19233550926978754,0.03849958480112382,1504.681496305916,1.015286134737073,67274.03333333334,55.672000000000004,97379668.63333333,81.79374,131.66190034153226,27,5,1,5,0,0
Costa Rica,CRI,2013,Grains & Cereals,58152.7,40.216,84107646.0,4.547,11677.5,12.32,8.8448,18.498051,19.9,3.0,3.0,0.0,-0.5878,-0.809,1.2009999999999998,0.6915586034698303,0.757425,90.486,13.641,11.677,91.45,63056.36666666667,51.125,0.1762090897245933,0.0280434179275373,Americas,Latin America and the Caribbean,Northern,High income,0.23076923076923078,0,-0.587785252292473,-0.8090169943749475,1.7132572410730975,9.365504823477531,10.970844784469461,3.7188265304818886,0.1762090897245933,0.028043417927537305,1446.3240055921738,0.7573978048063102,63056.36666666667,51.125,92282317.3,90.48529999999998,115.38301942524319,27,5,1,5,0,0
Costa Rica,CRI,2014,Grains & Cereals,54462.6,39.718,81573631.8,4.565,12097.9,12.39,8.7005,17.869261,20.17,4.0,4.0,0.0,-0.9511,0.309,1.15,0.7292710961283524,0.719176,92.079,18.26,12.098,91.52,58175.03333333333,43.93800000000001,0.1750046432177209,0.0292887029288702,Americas,Latin America and the Caribbean,Northern,High income,0.3076923076923077,0,-0.9510565162951536,0.30901699437494723,1.7164969847275082,9.400869818361441,10.905287867605255,3.7066702551224853,0.17500464321772097,0.029288702928870296,1497.7917286357977,0.7191783404661932,58175.03333333333,43.93800000000001,86278602.76666667,92.07605000000001,116.47677704949825,27,5,1,5,0,0
Costa Rica,CRI,2015,Grains & Cereals,55817.8,34.386,81822539.5,4.583,12521.3,12.24,7.5025,17.852376,20.49,5.0,5.0,0.0,0.0,1.0,0.93,0.6160400445735948,0.599177,93.919,22.916,12.521,91.82,56144.36666666667,38.10666666666667,0.1713829540622155,0.0314209610139213,Americas,Latin America and the Caribbean,Northern,High income,0.38461538461538464,0,-2.4492935982947064e-16,1.0,1.7197262663282233,9.435266333852484,10.92986600918815,3.5663162616908113,0.17138295406221551,0.03142096101392132,1465.8861420550434,0.5992145918375817,56144.36666666667,38.10666666666667,82501272.43333334,93.90567,115.48765992635441,27,5,1,5,0,0
Costa Rica,CRI,2016,Grains & Cereals,65210.4,34.304,85914893.5,4.602,12922.0,14.54,7.4548,18.67058,20.18,6.0,6.0,0.0,0.9511,0.309,0.914,0.526051059340228,0.576906,92.85,27.61,12.922,90.83,58496.93333333333,36.136,0.1937181173601976,0.0324277621119638,Americas,Latin America and the Caribbean,Northern,High income,0.46153846153846156,0,0.9510565162951535,0.30901699437494773,1.7231236768379168,9.466763948525191,11.08538957925662,3.563996271967246,0.19371811736019762,0.03242776211196389,1317.502936648142,0.576857326219208,58496.93333333333,36.136,83103688.26666667,92.86836000000001,137.64674781155628,27,5,1,5,0,0
Costa Rica,CRI,2017,Grains & Cereals,63638.5,42.756,89736565.1,4.62,13413.0,13.35,9.2545,19.423392,20.43,7.0,7.0,0.0,0.5878,-0.809,0.98,0.6718574447857822,0.689963,94.394,32.34,13.413,90.87,61555.56666666667,37.148666666666664,0.1879812073439644,0.036203094993751,Americas,Latin America and the Caribbean,Northern,High income,0.5384615384615384,0,0.5877852522924734,-0.8090169943749472,1.7263316639055997,9.504054216659682,11.060989625726956,3.7786287462575445,0.1879812073439644,0.03620309499375108,1410.0986839727523,0.6899683482103521,61555.56666666667,37.148666666666664,85824666.03333332,94.3866,126.87912379240676,27,5,1,5,0,0
Costa Rica,CRI,2018,Grains & Cereals,53436.5,35.442,70874072.7,4.639,13895.9,11.83,7.6408,15.279506,22.99,8.0,8.0,0.0,-0.5878,-0.809,0.965,0.6632545170435937,0.549862,106.656,37.108,13.896,92.21,60761.80000000001,37.50066666666667,0.1722032143912536,0.0324175110537108,Americas,Latin America and the Caribbean,Northern,High income,0.6153846153846154,0,-0.5877852522924728,-0.8090169943749477,1.7297067448250452,9.539421072663037,10.886268025679117,3.595721955627687,0.17220321439125366,0.03241751105371088,1326.3232565755618,0.549803080228554,60761.80000000001,37.50066666666667,82175177.1,106.65061,112.85135128960373,27,5,1,5,0,0
Costa Rica,CRI,2019,Grains & Cereals,58580.4,36.191,77613155.6,4.657,14298.9,12.13,7.7712,16.6657,23.23,9.0,9.0,0.0,-0.9511,0.309,0.951,0.6178004929976579,0.543484,108.174,41.914,14.299,91.93,58551.8,38.12966666666667,0.1741876378765429,0.03016296217274,Americas,Latin America and the Caribbean,Northern,High income,0.6923076923076923,0,-0.9510565162951538,0.309016994374947,1.7328937163610187,9.568007823216554,10.978172519037768,3.6160667965241196,0.1741876378765429,0.030162962172740074,1324.8997207257034,0.5434901987870178,58551.799999999996,38.12966666666667,79407931.13333334,108.18211000000001,116.0599348956168,27,5,1,5,0,0
Costa Rica,CRI,2020,Grains & Cereals,68691.8,45.039,99853307.7,4.676,13855.6,14.79,9.6326,21.355855,20.09,10.0,10.0,1.0,0.0,1.0,0.979,0.6556677798514524,0.695213,93.936,46.757,13.856,90.02,60236.23333333334,38.89066666666667,0.196408806684072,0.0367234816981889,Americas,Latin America and the Caribbean,Northern,High income,0.7692307692307693,1,-4.898587196589413e-16,1.0,1.7362467592977961,9.536516932405105,11.13739966922472,3.8294888633745274,0.19640880668407204,0.036723481698188905,1453.6423226644229,0.6951666030301392,60236.23333333334,38.89066666666667,82780178.66666667,93.94084000000001,141.04508543027148,27,5,1,5,0,0
Costa Rica,CRI,2021,Grains & Cereals,68309.5,50.643,102794660.8,4.694,14700.8,14.38,10.788,21.897339,20.66,11.0,11.0,1.0,0.9511,0.309,1.257,0.7413756505317709,0.733836,96.995,51.638,14.701,89.9,65193.9,43.95766666666666,0.1802714885794233,0.0298603826784662,Americas,Latin America and the Caribbean,Northern,High income,0.8461538461538461,1,0.9510565162951529,0.3090169943749496,1.7394129888558458,9.595725214250155,11.131818767271644,3.944354658791409,0.18027148857942335,0.029860382678466246,1504.8369670397235,0.7338974355502323,65193.9,43.95766666666666,93420374.7,96.97804,137.98652858091725,27,5,1,5,0,0
Costa Rica,CRI,2022,Grains & Cereals,69116.3,57.673,98620686.8,4.713,15215.3,14.66,12.2366,20.924501,22.62,12.0,12.0,0.0,0.5878,-0.809,1.4369999999999998,0.8344341349290977,0.804226,106.595,56.558,15.215,89.6,68705.86666666668,51.11833333333333,0.2123960895147479,0.034761471080527,Americas,Latin America and the Caribbean,Northern,High income,0.9230769230769231,0,0.5877852522924736,-0.8090169943749471,1.7427442797423256,9.63012250067914,11.143560340214979,4.071979655088824,0.21239608951474792,0.03476147108052706,1426.8802988585903,0.8042565070292735,68705.86666666668,51.11833333333333,100422885.10000001,106.60806000000001,141.1775958599562,27,5,1,5,0,0
Costa Rica,CRI,2023,Grains & Cereals,56110.4,42.056,72928132.7,4.732,15687.0,11.69,8.8875,15.411626,21.03,13.0,13.0,0.0,-0.5878,-0.809,1.241,0.7495223701844934,0.566554,99.523,61.516,15.687,92.01,64512.06666666667,50.124,0.1790555914025847,0.0283986972901176,Americas,Latin America and the Caribbean,Northern,High income,1.0,0,-0.5877852522924726,-0.8090169943749478,1.7460645099659255,9.660651367876183,10.935094279422875,3.76250159398455,0.1790555914025847,0.02839869729011765,1299.7257674156663,0.5665566369922255,64512.06666666667,50.124,91447826.76666667,99.51396000000001,112.93301449047257,27,5,1,5,0,0
Costa Rica,CRI,2010,Meat & Seafood,41809.8,483.888,1145570618.3,4.493,10461.7,9.28,107.7052,254.984335,19.95,0.0,0.0,0.0,0.0,1.0,1.118,11.573554525494021,10.295215,89.642,0.0,10.462,49.25,41809.8,483.888,0.1225844718360755,0.3973541910451438,Americas,Latin America and the Caribbean,Northern,High income,0.0,0,0.0,1.0,1.7034745543604835,9.255571830505108,10.640909958345981,6.183917936434494,0.12258447183607556,0.39735419104514375,27399.57183004941,10.29452165476334,41809.8,483.888,1145570618.3,89.63535,85.8917065870874,27,6,1,5,0,0
Costa Rica,CRI,2011,Meat & Seafood,42161.8,669.071,1192843115.8,4.511,10901.1,9.09,148.3304,264.448586,17.77,1.0,1.0,0.0,0.9511,0.309,1.319,15.869127978406995,13.606967,80.133,4.511,10.901,40.25,41985.8,576.4795,0.1284152239860625,0.4485743019007073,Americas,Latin America and the Caribbean,Northern,High income,0.07692307692307693,0,0.9510565162951535,0.30901699437494745,1.7067460949010984,9.296710710211034,10.649293594672194,6.507383676919826,0.12841522398606256,0.4485743019007073,28292.03487042773,13.605955795857737,41985.8,576.4795,1169206867.05,80.16047,84.5071003558183,27,6,1,5,0,0
Costa Rica,CRI,2012,Meat & Seafood,43362.7,565.442,1181870784.4,4.529,11282.6,9.58,124.8568,260.972175,18.06,2.0,2.0,0.0,0.5878,-0.809,1.257,13.03982454967057,11.066318,81.784,9.057,11.283,45.1,42444.76666666667,572.8003333333332,0.1347151337560937,0.4196083698750396,Americas,Latin America and the Caribbean,Northern,High income,0.15384615384615385,0,0.5877852522924732,-0.8090169943749473,1.7100069673557958,9.331105623071032,10.677377964576271,6.339374692172719,0.13471513375609379,0.41960836987503963,27255.47035585884,11.06564037390131,42444.76666666667,572.8003333333332,1173428172.8333333,81.79374,89.39199186902049,27,6,1,5,0,0
Costa Rica,CRI,2013,Meat & Seafood,49401.4,656.948,1348546596.2,4.547,11677.5,11.12,144.4846,296.589965,19.9,3.0,3.0,0.0,-0.5878,-0.809,1.2009999999999998,13.298165639030472,12.372914,90.486,13.641,11.677,37.0,44975.3,630.487,0.1496916862866302,0.4581029272095627,Americas,Latin America and the Caribbean,Northern,High income,0.23076923076923078,0,-0.587785252292473,-0.8090169943749475,1.7132572410730975,9.365504823477531,10.80775428499185,6.489125900846868,0.14969168628663024,0.4581029272095628,27297.740472942063,12.372463026454543,44975.299999999996,630.487,1241086832.1333332,90.48529999999998,104.14441363707014,27,6,1,5,0,0
Costa Rica,CRI,2014,Meat & Seafood,45396.4,628.025,1176245680.8,4.565,12097.9,9.59,137.5732,257.66464,20.17,4.0,4.0,0.0,-0.9511,0.309,1.15,13.83424676846622,11.371676,92.079,18.26,12.098,42.88,46053.5,616.805,0.1458722276455576,0.4631159085780694,Americas,Latin America and the Caribbean,Northern,High income,0.3076923076923077,0,-0.9510565162951536,0.30901699437494723,1.7164969847275082,9.400869818361441,10.723210113667056,6.444171001538585,0.14587222764555766,0.4631159085780695,25910.549752843835,11.37172005819228,46053.5,616.805,1235554353.8,92.07605000000001,90.15434155808622,27,6,1,5,0,0
Costa Rica,CRI,2015,Meat & Seafood,47642.1,485.2,1267936671.7,4.583,12521.3,10.0,105.8629,276.643603,20.49,5.0,5.0,0.0,0.0,1.0,0.93,10.184269794992245,8.454624,93.919,22.916,12.521,47.16,47479.96666666667,590.0576666666666,0.146280287573632,0.4433621323781371,Americas,Latin America and the Caribbean,Northern,High income,0.38461538461538464,0,-2.4492935982947064e-16,1.0,1.7197262663282233,9.435266333852484,10.771493092720785,6.186620061882023,0.146280287573632,0.4433621323781371,26613.786371717455,8.4551538405047,47479.96666666667,590.0576666666666,1264242982.8999999,93.90567,94.35266333852483,27,6,1,5,0,0
Costa Rica,CRI,2016,Meat & Seafood,50502.2,506.307,1375623262.8,4.602,12922.0,10.83,110.028,298.94333,20.18,6.0,6.0,0.0,0.9511,0.309,0.914,10.025444436083975,8.514791,92.85,27.61,12.922,43.77,47846.9,539.8439999999999,0.1500250129817969,0.4786148248490584,Americas,Latin America and the Caribbean,Northern,High income,0.46153846153846156,0,0.9510565162951535,0.30901699437494773,1.7231236768379168,9.466763948525191,10.829791979592523,6.229116343018743,0.15002501298179696,0.4786148248490584,27238.877965712385,8.514077141618138,47846.9,539.8439999999999,1273268538.4333334,92.86836000000001,102.52505356252782,27,6,1,5,0,0
Costa Rica,CRI,2017,Meat & Seafood,49601.4,518.712,1281828120.6,4.62,13413.0,10.32,112.2747,277.450453,20.43,7.0,7.0,0.0,0.5878,-0.809,0.98,10.457608051385646,8.370575,94.394,32.34,13.413,45.67,49248.56666666667,503.4063333333333,0.1465171406923625,0.4392127376367904,Americas,Latin America and the Caribbean,Northern,High income,0.5384615384615384,0,0.5877852522924734,-0.8090169943749472,1.7263316639055997,9.504054216659682,10.811794498639175,6.253274811992192,0.14651714069236257,0.4392127376367904,25842.579455418596,8.3706348076735,49248.56666666667,503.4063333333333,1308462685.0333333,94.3866,98.08183951592792,27,6,1,5,0,0
Costa Rica,CRI,2018,Meat & Seafood,41899.4,505.749,1127140553.2,4.639,13895.9,8.97,109.0327,242.996493,22.99,8.0,8.0,0.0,-0.5878,-0.809,0.965,12.070554709613981,7.846402,106.656,37.108,13.896,50.31,47334.333333333336,510.2559999999999,0.1350240259198281,0.4625902544411496,Americas,Latin America and the Caribbean,Northern,High income,0.6153846153846154,0,-0.5877852522924728,-0.8090169943749477,1.7297067448250452,9.539421072663037,10.64305065240404,6.228015811970518,0.1350240259198281,0.46259025444114965,26901.114412139552,7.845560578480643,47334.333333333336,510.2559999999999,1261530645.533333,106.65061,85.56860702178746,27,6,1,5,0,0
Costa Rica,CRI,2019,Meat & Seafood,44166.9,515.341,1183618069.8,4.657,14298.9,9.69,110.658,254.155671,23.23,9.0,9.0,0.0,-0.9511,0.309,0.951,11.668036470750721,7.738934,108.174,41.914,14.299,48.58,45222.56666666667,513.2673333333332,0.131329386336206,0.4295048793639867,Americas,Latin America and the Caribbean,Northern,High income,0.6923076923076923,0,-0.9510565162951538,0.309016994374947,1.7328937163610187,9.568007823216554,10.695753559878725,6.246767399927743,0.13132938633620603,0.4295048793639867,26798.758115240144,7.739017505266517,45222.56666666667,513.2673333333332,1197528914.5333333,108.18211000000001,92.7139958069684,27,6,1,5,0,0
Costa Rica,CRI,2020,Meat & Seafood,49611.7,545.497,1398239224.2,4.676,13855.6,10.79,116.6667,299.044615,20.09,10.0,10.0,1.0,0.0,1.0,0.979,10.995329730688526,8.420179,93.936,46.757,13.856,42.45,45226.0,522.1956666666666,0.1418535370243344,0.4447822797112935,Americas,Latin America and the Caribbean,Northern,High income,0.7692307692307693,1,-4.898587196589413e-16,1.0,1.7362467592977961,9.536516932405105,10.812002128325322,6.303528818123026,0.14185353702433443,0.4447822797112935,28183.658778070498,8.41962069435671,45226.0,522.1956666666666,1236332615.7333333,93.94084000000001,102.89901770065107,27,6,1,5,0,0
Costa Rica,CRI,2021,Meat & Seafood,54592.7,746.083,1376225444.2,4.694,14700.8,12.03,158.9308,293.163822,20.66,11.0,11.0,1.0,0.9511,0.309,1.257,13.666350995645939,10.811028,96.995,51.638,14.701,35.87,49457.1,602.3069999999999,0.1440723075790319,0.4399092449084401,Americas,Latin America and the Caribbean,Northern,High income,0.8461538461538461,1,0.9510565162951529,0.3090169943749496,1.7394129888558458,9.595725214250155,10.907673770460296,6.616176290071546,0.14407230757903197,0.4399092449084401,25208.964645456264,10.811926631669213,49457.1,602.3069999999999,1319360912.7333333,96.97804,115.43657432742935,27,6,1,5,0,0
Costa Rica,CRI,2022,Meat & Seafood,45685.4,766.16,1172884340.2,4.713,15215.3,9.36,162.5573,248.852649,22.62,12.0,12.0,0.0,0.5878,-0.809,1.4369999999999998,16.77034676286078,10.683788,106.595,56.558,15.215,41.37,49963.26666666666,685.9133333333333,0.140392357633685,0.4617905897570198,Americas,Latin America and the Caribbean,Northern,High income,0.9230769230769231,0,0.5877852522924736,-0.8090169943749471,1.7427442797423256,9.63012250067914,10.729555939594901,6.642695384566636,0.14039235763368502,0.46179058975701986,25673.067111155862,10.684187842240704,49963.26666666666,685.9133333333333,1315783002.8666668,106.60806000000001,90.13794660635675,27,6,1,5,0,0
Costa Rica,CRI,2023,Meat & Seafood,44166.5,696.911,1189264551.8,4.732,15687.0,9.06,147.2756,251.322772,21.03,13.0,13.0,0.0,-0.5878,-0.809,1.241,15.779176525194432,9.388382,99.523,61.516,15.687,41.79,48148.2,736.3846666666665,0.1409410515284556,0.470595504259872,Americas,Latin America and the Caribbean,Northern,High income,1.0,0,-0.5877852522924726,-0.8090169943749478,1.7460645099659255,9.660651367876183,10.695744503486836,6.548091587469319,0.14094105152845562,0.47059550425987207,26926.846179796903,9.388423826395492,48148.200000000004,736.3846666666665,1246124778.7333333,99.51396000000001,87.52550139295822,27,6,1,5,0,0
Costa Rica,CRI,2010,Prepared Food,27871.6,156.808,123632503.4,4.493,10461.7,6.14,34.9028,27.518471,19.95,0.0,0.0,0.0,0.0,1.0,1.118,5.626085334175289,3.336252,89.642,0.0,10.462,87.81,27871.6,156.808,0.0817182900952973,0.1287659871486933,Americas,Latin America and the Caribbean,Northern,High income,0.0,0,0.0,1.0,1.7034745543604835,9.255571830505108,10.23539940640101,5.061379104211638,0.08171829009529735,0.1287659871486933,4435.787805508116,3.3360268319117847,27871.6,156.808,123632503.4,89.63535,56.82921103930136,27,7,1,5,0,0
Costa Rica,CRI,2011,Prepared Food,27221.7,172.79,132269254.4,4.511,10901.1,6.23,38.3069,29.323569,17.77,1.0,1.0,0.0,0.9511,0.309,1.319,6.347509523652086,3.514048,80.133,4.511,10.901,86.91,27546.65,164.79899999999998,0.0829110878278773,0.1158459320840736,Americas,Latin America and the Caribbean,Northern,High income,0.07692307692307693,0,0.9510565162951535,0.30901699437494745,1.7067460949010984,9.296710710211034,10.211806463057036,5.157847673776643,0.08291108782787734,0.1158459320840736,4858.963782570523,3.513787179486569,27546.65,164.79899999999998,127950878.9,80.16047,57.91850772461475,27,7,1,5,0,0
